idx,trajectory_id,frames,duration_s,R_max,R_mean,peak_at_s,min_ttc_raw,ticks_ttc_lt2,max_speed,max_accel,max_jerk,max_steer_var,max_lane_offset,max_ttc,max_headway,max_density
179,f68fd38ed6a70318,91,9.1,0.287895,0.125421,0.8,5.36,0,0.1324,0.114,0.0866,0.0011,0.6933,0.352,0.5359,1.0
180,3d93d6b68ec1e719,91,9.1,0.196492,0.185965,8.3,8.06,0,0.0447,0.1155,0.0595,0.0,0.1753,0.0,0.8828,0.76
181,2e725c2c422efb5e,91,9.1,0.229014,0.176517,0.2,1000000.0,0,0.5955,0.3259,0.4861,0.0003,0.2005,0.0,0.6243,0.8
182,f1938b3317c03a42,91,9.1,0.249278,0.12018,7.2,1000000.0,0,0.2847,0.4144,0.7499,0.0208,0.9195,0.0,0.7631,0.6
183,43f751812a984d9b,91,9.1,0.128782,0.033535,3.5,8.115,0,0.0162,0.203,0.1509,0.0,0.1029,0.0,0.6953,0.24
184,413fb53273e9b3a8,91,9.1,0.128665,0.068189,2.5,10.122,0,0.0001,0.0008,0.0016,0.0,0.1482,0.0,0.5467,0.52
185,3473a0445361302b,91,9.1,0.120954,0.076229,8.8,1000000.0,0,0.5622,0.0288,0.0431,0.0,0.1643,0.0,0.3433,0.28
186,b00b28d4cb89186d,91,9.1,0.164132,0.162688,6.8,1000000.0,0,0.0001,0.0014,0.0043,0.0,0.281,0.0,0.7702,0.24
187,c498c91fe88ca533,91,9.1,0.206677,0.089019,6.3,5.459,0,0.3218,0.1479,0.1282,0.0001,0.6701,0.3388,0.2019,0.2
188,169fc093315e7bd8,91,9.1,0.213747,0.190586,5.9,1000000.0,0,0.4787,0.1766,0.1344,0.0006,0.1691,0.0,0.7386,0.72
189,f3903e4b5621e79f,91,9.1,0.236066,0.203713,0.1,52.099,0,0.2113,0.2049,0.2063,0.0002,0.2883,0.0,0.779,1.0
190,5a40bb3dc1a20d0c,91,9.1,0.222592,0.178674,2.1,18.519,0,0.5149,0.2349,0.1816,0.0002,0.3355,0.0,0.7801,0.24
191,e1891107ea4c8755,91,9.1,0.198765,0.090799,0.3,13.171,0,0.0291,0.069,0.0804,0.0,0.3606,0.0,0.8416,0.48
192,59a8a5f0615110e4,91,9.1,0.206776,0.123727,6.6,1000000.0,0,0.6585,0.3003,0.1874,0.0001,0.2805,0.0,0.7883,0.16
193,e6a4fded177b7cc3,91,9.1,0.28866,0.064774,0.8,3.384,0,0.0001,0.0014,0.0065,0.0,0.1091,0.6155,0.6976,0.36
194,b3a042689391b111,91,9.1,0.234146,0.178148,2.7,11.694,0,0.4631,0.3365,0.2613,0.0001,0.1659,0.0,0.5656,1.0
195,34e02331ffc02f99,91,9.1,0.181545,0.16537,8.4,13.788,0,0.0635,0.1409,0.0721,0.0002,0.1707,0.0,0.6856,0.84
196,e67c88c410429487,91,9.1,0.248112,0.141603,2.8,78.196,0,0.7242,0.0499,0.0727,0.0005,1.0,0.0,0.4076,0.2
197,49e46eba59786dca,91,9.1,0.311563,0.166881,8.4,3.524,0,0.0373,0.2152,0.1194,0.0,0.1642,0.5968,0.6,0.6
198,aff93d5bc4184092,91,9.1,0.260428,0.210893,8.7,21.312,0,0.0724,0.1399,0.1015,0.0001,0.49,0.0,0.8322,1.0
199,46fce0158d2fae57,91,9.1,0.24677,0.089065,7.2,4.303,0,0.0,0.0007,0.0029,0.0,0.1638,0.4929,0.6253,0.36
200,52a28ce9f806c71,91,9.1,0.335364,0.140825,2.4,8.475,0,0.6392,0.5139,0.9703,0.0109,0.9682,0.0,0.4755,0.8
201,db8d698c1d835020,91,9.1,0.212596,0.135557,4.8,10.081,0,0.418,0.389,0.5855,0.0208,0.5341,0.0,0.6716,0.48
202,f62146550732e03d,91,9.1,0.100982,0.082809,4.0,1000000.0,0,0.6584,0.3369,0.0906,0.0001,0.1879,0.0,0.0,0.24
203,301d95dc215ea881,91,9.1,0.383413,0.213588,0.2,3.195,0,0.1902,0.2835,0.3613,0.0,0.1544,0.6407,0.8942,0.48
204,bcbc28b5200e7713,91,9.1,0.362464,0.219675,0.1,3.03,0,0.179,0.3643,0.1178,0.0,0.1732,0.6627,0.8849,0.68
205,728ac0b145143077,91,9.1,0.077059,0.049579,0.7,1000000.0,0,0.2912,0.2529,0.1572,0.0,0.2791,0.0,0.0,0.08
206,c495e09258d4bca2,91,9.1,0.32548,0.18025,5.9,74.574,0,0.6304,0.5942,1.0,0.0006,0.2775,0.0,0.7857,0.24
207,7bb0aa73dd42c869,91,9.1,0.234756,0.208474,2.2,1000000.0,0,0.4099,0.1708,0.1098,0.0001,0.2759,0.0,0.6681,1.0
208,befd8ce099e02c9,91,9.1,0.181319,0.164865,0.9,17.92,0,0.5696,0.2043,0.194,0.0001,0.1682,0.0,0.6116,0.28
209,b50db63eadbfa16c,91,9.1,0.197208,0.093479,2.2,6.146,0,0.4737,0.1878,0.2189,0.002,0.3017,0.2472,0.6328,0.2
210,79e035fbe92f8a41,91,9.1,0.275714,0.178287,3.8,6.617,0,0.1021,0.5107,0.5685,0.0017,0.4162,0.1844,0.7186,1.0
211,8fafaf9ec7f5f9a,91,9.1,0.343191,0.248637,5.3,3.54,0,0.3054,0.2597,0.1518,0.0001,0.1688,0.5946,0.8756,0.44
212,168d3c6a04ceb96b,91,9.1,0.21922,0.208867,7.0,8.431,0,0.0627,0.1582,0.1158,0.0,0.2754,0.0,0.8805,0.88
213,7b66b683e56a04d3,91,9.1,0.179978,0.064921,4.6,139.2,0,0.1213,0.3144,0.1504,0.0003,0.38,0.0,0.8159,0.32
214,19d0d97505b203e8,91,9.1,0.13348,0.101032,7.0,30.202,0,0.5762,0.2514,0.3296,0.0,0.1634,0.0,0.2977,0.28
215,c8c779f3c235023c,91,9.1,0.262382,0.168365,7.6,106.14,0,0.0001,0.0013,0.0033,0.0,0.7477,0.0,0.7495,1.0
216,8adc5d440d2dbc9,91,9.1,0.301591,0.203411,5.2,11.311,0,0.1632,0.2295,0.4073,0.0012,1.0,0.0,0.849,0.6
217,b1c07acd4f8f7341,91,9.1,0.397092,0.121965,3.4,4.458,0,0.3602,0.362,0.7033,0.0188,0.9662,0.4723,0.5901,0.36
218,4aa53a497164481b,91,9.1,0.251763,0.168319,8.5,7.047,0,0.4422,0.6597,1.0,0.0007,0.3746,0.127,0.7286,0.44
219,b1e75b0feb09a9e4,91,9.1,0.16854,0.163242,7.6,77.073,0,0.0001,0.0012,0.0037,0.0,0.0893,0.0,0.8746,0.44
220,7e88657ae1e02727,91,9.1,0.307075,0.25407,4.8,4.427,0,0.3218,0.1994,0.1998,0.0,0.1674,0.4764,0.8736,0.64
221,fba62d55f6da354d,91,9.1,0.193622,0.185672,8.5,1000000.0,0,0.0001,0.0023,0.0091,0.0,0.1286,0.0,0.8825,0.76
222,d8feef6bdbbdcbc5,91,9.1,0.099502,0.07826,0.3,1000000.0,0,0.7232,0.0343,0.0487,0.0,0.1793,0.0,0.0725,0.16
223,b41784b9083d067b,91,9.1,0.192844,0.163786,4.8,23.213,0,0.603,0.1111,0.1783,0.0003,0.2216,0.0,0.4536,0.76
224,726da730c1e7bdbb,91,9.1,0.171534,0.091852,3.2,8.257,0,0.0001,0.001,0.0046,0.0,0.2541,0.0,0.7317,0.52
225,b9c111ab77691ffd,91,9.1,0.406545,0.196107,6.0,2.181,0,0.5366,0.4802,0.8836,0.0336,1.0,0.7759,0.349,0.2
226,d28d006d9ad889b1,91,9.1,0.24092,0.204104,0.2,55.57,0,0.4774,0.2535,0.3679,0.0001,0.2216,0.0,0.6874,1.0
227,6b2bb77b40c3a717,91,9.1,0.15258,0.110855,4.4,1000000.0,0,0.7222,0.1863,0.0854,0.0016,0.2526,0.0,0.2758,0.52
228,16194b35de961f00,91,9.1,0.303713,0.189136,8.0,5.615,0,0.234,0.242,0.1306,0.0003,0.5168,0.318,0.6646,1.0
229,d0fa6b3f96904c6c,91,9.1,0.22943,0.15461,6.9,93.607,0,0.7236,0.1488,0.1155,0.0008,1.0,0.0,0.4447,0.24
230,75148ec5e140ed97,91,9.1,0.28679,0.209966,8.9,12.877,0,0.1059,0.0698,0.1027,0.0002,1.0,0.0,0.7908,0.6
231,b74ce4afc838273f,91,9.1,0.177335,0.156553,8.9,10.852,0,0.4028,0.1628,0.1086,0.0,0.1767,0.0,0.6689,0.36
232,cf7adba2127b7af0,91,9.1,0.246973,0.156694,3.7,4.318,0,0.3078,0.3475,0.1339,0.0001,0.1645,0.4909,0.7519,0.28
233,dca0483edc5cc915,91,9.1,0.359659,0.062106,2.3,2.292,0,0.0962,0.1429,0.0965,0.0,0.284,0.761,0.8265,0.16
234,272fcc1c73956df4,91,9.1,0.104248,0.081941,1.8,1000000.0,0,0.4941,0.4445,0.2629,0.0031,0.1949,0.0,0.0446,0.4
235,8a3dfc5cd5fc729a,91,9.1,0.187078,0.17473,0.1,1000000.0,0,0.0445,0.1078,0.0747,0.0,0.9215,0.0,0.0,1.0
236,8e6e418aabf63f12,91,9.1,0.196629,0.110556,7.3,1000000.0,0,0.5653,0.0772,0.1659,0.0003,0.257,0.0,0.6506,0.36
237,4e13ef8009719a64,91,9.1,0.203388,0.082623,8.0,1000000.0,0,0.3842,0.4857,1.0,0.0006,0.2352,0.0,0.0,0.28
238,e11228be98fe0be1,91,9.1,0.224685,0.104248,7.7,10.057,0,0.272,0.2593,0.3768,0.0306,0.8501,0.0,0.3851,0.68
239,9cc8c9f4ea90882f,91,9.1,0.370764,0.104817,6.8,5.084,0,0.2666,0.4719,0.9941,0.0227,1.0,0.3888,0.7067,0.24
240,6f786879193491d4,91,9.1,0.115061,0.091054,3.5,7.98,0,0.2414,0.1049,0.1678,0.0025,0.2749,0.0027,0.0167,1.0
241,f985ddee48814774,91,9.1,0.21866,0.163922,9.0,8.676,0,0.3565,0.2349,0.4103,0.0015,0.228,0.0,0.6533,0.48
242,2d52d4dfc86fe54c,91,9.1,0.072795,0.058909,5.3,1000000.0,0,0.3978,0.1244,0.0633,0.0001,0.2593,0.0,0.0,0.24
243,354035c703bfed0,91,9.1,0.24669,0.216901,6.2,1000000.0,0,0.5302,0.2808,0.2243,0.0001,0.2654,0.0,0.7838,1.0
244,93e4d345952b0b41,91,9.1,0.0912,0.056686,7.8,1000000.0,0,0.2936,0.3264,0.0913,0.0001,0.2721,0.0,0.0,0.28
245,df2786eb97c30e06,91,9.1,0.218256,0.102802,5.8,5.13,0,0.6714,0.2663,0.2122,0.0001,0.2122,0.3827,0.2927,0.16
246,656cf4df9f49a093,91,9.1,0.332493,0.281609,5.5,4.538,0,0.3295,0.1651,0.0719,0.0003,0.559,0.4616,0.867,0.92
247,3edb7b3095dae136,91,9.1,0.166876,0.115895,6.9,7.053,0,0.2611,0.1693,0.2695,0.0129,0.5154,0.1263,0.3963,0.16
248,fea87f172a69d019,91,9.1,0.278013,0.158423,3.8,5.332,0,0.676,0.2818,0.1301,0.0001,0.2771,0.3557,0.5204,0.32
249,ef40a192e5b5bfa0,91,9.1,0.407213,0.113742,1.4,1.503,5,0.4648,0.3359,0.4606,0.0204,0.5912,0.8663,0.8725,0.16
250,6930bd54508cf2b1,91,9.1,0.084887,0.048722,9.0,1000000.0,0,0.3909,0.347,0.1059,0.0,0.1668,0.0,0.0,0.12
251,37bae683bb3b8c20,91,9.1,0.213494,0.199441,8.7,63.368,0,0.069,0.2463,0.0779,0.0,0.2314,0.0,0.8802,0.76
252,ff894d9969f601d5,91,9.1,0.165837,0.079068,6.4,11.589,0,0.0154,0.062,0.0596,0.0,0.1764,0.0,0.7424,0.56
253,16c7b51630d015c7,91,9.1,0.215981,0.189378,8.3,9.872,0,0.2416,0.2316,0.179,0.0001,0.1681,0.0,0.6328,1.0
254,aa386d00b39aac93,91,9.1,0.219663,0.203026,5.2,171.643,0,0.2075,0.2008,0.0974,0.0011,0.398,0.0,0.8421,0.56
255,aec788ac5f8396b1,91,9.1,0.290033,0.209613,2.6,5.387,0,0.2166,0.2266,0.2591,0.0003,0.2038,0.3484,0.8773,0.88
256,191bce15d27eb683,91,9.1,0.423488,0.167774,6.9,3.296,0,0.1808,0.2347,0.5755,0.0173,1.0,0.6272,0.7575,0.76
257,a64ef0189aebbe85,91,9.1,0.347898,0.132399,7.7,3.166,0,0.0,0.0005,0.0016,0.0,0.214,0.6445,0.7856,0.8
258,a875ef428dac3cde,91,9.1,0.204697,0.184469,0.7,74.489,0,0.482,0.1237,0.157,0.0001,0.2846,0.0,0.5886,0.8
259,a7f58b3665996e8a,91,9.1,0.176367,0.090604,8.9,7.385,0,0.3191,0.2985,0.0605,0.0,0.2222,0.082,0.6071,0.6
260,3dcf83e55c0f4c36,91,9.1,0.191409,0.178309,8.9,43.777,0,0.0083,0.1231,0.0943,0.0,0.104,0.0,0.882,0.68
261,d12eb66471d85fb1,91,9.1,0.142936,0.071782,8.6,9.113,0,0.3025,0.1227,0.0525,0.004,0.8291,0.0,0.424,0.28
262,dba626bf2b2a4504,91,9.1,0.540765,0.19778,4.1,1.019,7,0.4281,0.5096,0.9945,0.033,1.0,0.9308,0.8486,0.44
263,fb090e1afd8e3f9b,91,9.1,0.276726,0.091292,8.1,3.869,0,0.0,0.001,0.0023,0.0,0.1833,0.5508,0.7731,0.6
264,824fd0353a0e0532,91,9.1,0.457135,0.353504,5.8,2.754,0,0.4351,0.343,0.2257,0.0001,0.824,0.6994,0.9046,0.72
265,7ec190d5e3fcbdd8,91,9.1,0.109431,0.054176,5.6,6.652,0,0.3083,0.2988,0.1425,0.0001,0.1678,0.1797,0.0,0.28
266,34de63681e5dc70a,91,9.1,0.081327,0.04102,1.5,104.072,0,0.0011,0.0148,0.0383,0.0,0.2487,0.0,0.2861,0.12
267,32c9cfa3b5c7080f,91,9.1,0.343949,0.107522,7.2,2.245,0,0.0,0.0006,0.0022,0.0,0.134,0.7673,0.8101,0.4
268,1c01daaed3a2c4e4,91,9.1,0.209699,0.187267,7.4,8.735,0,0.2195,0.1803,0.0658,0.0,0.2212,0.0,0.8277,0.6
269,d3318ac9477533c1,91,9.1,0.136908,0.079208,1.9,1000000.0,0,0.0001,0.0012,0.0022,0.0,0.1307,0.0,0.5352,0.68
270,47df4dc5210851c,91,9.1,0.457648,0.163322,1.1,3.312,0,0.2577,0.2877,0.3544,0.0141,1.0,0.6251,0.6247,1.0
271,bd839cf530a045f4,91,9.1,0.304521,0.265725,3.1,1000000.0,0,0.0001,0.0013,0.0031,0.0,0.9214,0.0,0.892,1.0
272,8f72f845ea3a6382,91,9.1,0.304818,0.29326,6.5,13.086,0,0.0317,0.0864,0.0626,0.0,0.9032,0.0,0.8686,1.0
273,6a4e25c1f75126ef,91,9.1,0.241917,0.132901,6.2,19.544,0,0.6603,0.2068,0.1133,0.0018,1.0,0.0,0.3553,0.2
274,e61a2588db66a534,91,9.1,0.181511,0.148824,1.4,1000000.0,0,0.6968,0.1843,0.1708,0.0001,0.1917,0.0,0.489,0.28
275,8009335a54a9dc3a,91,9.1,0.115995,0.07251,8.4,1000000.0,0,0.2413,0.1201,0.1149,0.0037,0.3207,0.0,0.0,0.84
276,5fa9db2474f86103,91,9.1,0.090026,0.088447,0.0,173.207,0,0.0001,0.0019,0.0063,0.0,0.2081,0.0,0.2053,0.56
277,f4cda65c15dedcb1,91,9.1,0.354726,0.146034,5.2,3.143,0,0.3709,0.237,0.5317,0.0185,1.0,0.6476,0.5281,0.48
278,36a087b9190da9b2,91,9.1,0.417665,0.137998,7.1,3.033,0,0.238,0.3634,0.6228,0.0475,0.9967,0.6623,0.7792,0.52
279,fbdc10a6e18688fc,91,9.1,0.37085,0.159749,0.6,1.716,3,0.3996,0.1732,0.0824,0.0001,0.1779,0.8379,0.4855,0.88
280,ba1713656a23efbd,91,9.1,0.339484,0.131098,7.9,2.661,0,0.6124,0.1475,0.1345,0.0,0.1658,0.7119,0.5371,0.28
281,e62964122151d2d3,91,9.1,0.304452,0.231901,4.6,4.637,0,0.2821,0.1819,0.2667,0.0,0.2276,0.4485,0.8808,0.72
282,c07cf9f7267d1139,91,9.1,0.20648,0.110761,2.9,1000000.0,0,0.5905,0.3483,0.7065,0.0261,1.0,0.0,0.0,0.28
283,be8941129a0ee510,91,9.1,0.232451,0.210997,6.5,22.57,0,0.3281,0.2545,0.1173,0.0001,0.3949,0.0,0.8827,0.64
284,252cbe86329890bf,91,9.1,0.305044,0.227122,1.3,2.362,0,0.315,0.1852,0.0506,0.0004,0.2461,0.7517,0.7889,0.6
285,c2cd6e448c6ae415,91,9.1,0.199904,0.110079,1.6,1000000.0,0,0.1728,0.4098,0.3428,0.0002,0.1712,0.0,0.887,0.64
286,3c0bf66646ef9174,91,9.1,0.312067,0.132578,0.2,1000000.0,0,0.6135,1.0,1.0,0.0015,0.2862,0.0,0.453,0.76
287,282ffcb8d5729bbe,91,9.1,0.221694,0.18327,8.8,7.308,0,0.1137,0.2372,0.1703,0.006,0.3522,0.0922,0.6144,1.0
288,b700513762bce38d,91,9.1,0.100427,0.059655,0.3,1000000.0,0,0.41,0.1867,0.2594,0.0016,0.3051,0.0,0.0,0.04
289,b0c8ca12943a4473,91,9.1,0.196924,0.16247,8.9,7.396,0,0.3248,0.2777,0.1333,0.0005,0.3545,0.0806,0.6265,0.36
290,7c44c38c81c8cf1,91,9.1,0.189369,0.182889,8.2,16.914,0,0.023,0.1422,0.0671,0.0,0.156,0.0,0.8805,0.56
291,36027473dc7e8f2a,91,9.1,0.180638,0.109026,8.6,8.768,0,0.4985,0.3696,0.4492,0.0003,0.2051,0.0,0.0,1.0
292,5ee33639467c1d0d,91,9.1,0.20218,0.198415,8.1,1000000.0,0,0.0001,0.0009,0.0024,0.0,0.2058,0.0,0.8781,0.76
293,77c7e96c42235f3d,91,9.1,0.192892,0.167245,2.0,1000000.0,0,0.5162,0.3029,0.1525,0.0,0.1668,0.0,0.9009,0.24
294,df2da3043ef3a1a,91,9.1,0.339376,0.163738,6.9,5.076,0,0.2552,0.3234,0.7394,0.013,1.0,0.3899,0.5259,0.36
295,8bf256eeea7345eb,91,9.1,0.236738,0.133251,1.3,6.57,0,0.6287,0.1601,0.2013,0.0018,0.3624,0.1907,0.594,0.32
296,832398cb24446f86,91,9.1,0.255137,0.132203,0.1,3.63,0,0.3366,0.7568,0.6755,0.0024,0.6895,0.5827,0.0515,1.0
297,ed0bee32b074f18f,91,9.1,0.342489,0.137012,5.3,4.89,0,0.1156,0.1514,0.3269,0.0087,1.0,0.4146,0.9169,0.44
298,c27f2f13137c2993,91,9.1,0.267744,0.163426,3.3,4.251,0,0.3319,0.0703,0.0908,0.0003,0.6434,0.4999,0.3698,0.32
299,bdb037be2b64d097,91,9.1,0.278446,0.202754,7.0,6.097,0,0.5699,0.372,0.1055,0.0002,0.2796,0.2538,0.6619,1.0
300,dc9228186e52b2bd,91,9.1,0.355713,0.136533,4.5,6.281,0,0.3107,0.3155,0.4275,0.0228,1.0,0.2293,0.7087,0.56
301,699865e3dd2729f8,91,9.1,0.199062,0.064428,6.1,6.593,0,0.0004,0.0115,0.0271,0.0,0.1593,0.1876,0.7732,0.32
302,1b00543618aeccfc,91,9.1,0.294976,0.134496,8.9,3.574,0,0.7118,0.185,0.2709,0.0001,0.2572,0.5901,0.3033,0.36
303,9d0e167cd06f7a9,91,9.1,0.18715,0.137077,0.2,11.653,0,0.4059,0.1271,0.2008,0.0003,0.198,0.0,0.53,0.52
304,6db9e0eb0281fb1f,91,9.1,0.195578,0.099493,0.0,1000000.0,0,0.0005,0.0067,0.0246,0.0,0.024,0.0,0.8663,1.0
305,a8950b482fd82f5e,91,9.1,0.110121,0.044609,6.1,20.137,0,0.0001,0.0009,0.0039,0.0,0.1252,0.0,0.4737,0.52
306,c4ce5dbcbb3c2fa2,91,9.1,0.264644,0.148654,0.7,6.585,0,0.4358,0.3031,0.6062,0.0072,0.7608,0.1887,0.7834,0.68
307,2f666ac4469de4ff,91,9.1,0.258757,0.256039,0.0,1000000.0,0,0.0001,0.0009,0.0057,0.0,0.9676,0.0,0.5954,0.88
308,3915247dc54b5bdd,91,9.1,0.136917,0.070931,0.7,1000000.0,0,0.0748,0.2404,0.6322,0.0026,0.2984,0.0,0.0,0.64
309,ee1795fd1ac79ff,91,9.1,0.138975,0.118807,2.8,120.498,0,0.0077,0.0772,0.0612,0.0,0.0859,0.0,0.717,0.4
310,b57eb18742d8cfd8,91,9.1,0.171252,0.077631,1.2,1000000.0,0,0.3759,0.3703,0.8735,0.0022,0.316,0.0,0.0,0.36
311,e3f6fc058016cc67,91,9.1,0.307838,0.067106,8.5,4.028,0,0.2064,0.4571,0.6568,0.0,0.1967,0.5297,0.8595,0.24
312,b812dd827342439e,91,9.1,0.120948,0.072916,7.8,1000000.0,0,0.3788,0.2493,0.0841,0.0,0.1848,0.0,0.4795,0.36
313,da87d3c91ae8fe5,91,9.1,0.197374,0.06546,8.9,3.999,0,0.3317,0.1812,0.2351,0.0001,0.1796,0.5334,0.0,0.24
314,84ba548f777fc5b,91,9.1,0.21429,0.178935,8.4,38.277,0,0.0843,0.2285,0.0853,0.0003,0.1647,0.0,0.8804,0.76
315,ac4e4e544b5915ce,91,9.1,0.202266,0.194248,8.6,1000000.0,0,0.0001,0.0008,0.0021,0.0,0.1076,0.0,0.8774,0.96
316,e8af04de7cb2362a,91,9.1,0.262483,0.107683,8.0,1000000.0,0,0.1844,0.3002,0.4364,0.0026,1.0,0.0,0.8971,0.08
317,6874c4e6c99a5076,91,9.1,0.24887,0.233383,5.8,1000000.0,0,0.3366,0.3185,0.1039,0.0,0.3468,0.0,0.8812,1.0
318,1615586dd1af7ce5,91,9.1,0.350351,0.178854,7.2,4.628,0,0.2085,0.3229,0.4356,0.012,1.0,0.4496,0.6649,0.32
319,b0c72ad00400c35c,91,9.1,0.227132,0.170015,8.5,13.827,0,0.1533,0.2048,0.0912,0.001,0.9679,0.0,0.5367,0.76
320,b289cb5a05fae291,91,9.1,0.179225,0.173958,4.4,1000000.0,0,0.0001,0.0017,0.0038,0.0,0.0336,0.0,0.8785,0.72
321,8792f268456d1be8,91,9.1,0.279314,0.150015,1.5,140.488,0,0.4015,0.6938,1.0,0.0,0.2279,0.0,0.504,0.36
322,933fc7cdc3e64d95,91,9.1,0.293706,0.247525,5.7,4.336,0,0.3858,0.1893,0.2587,0.0,0.2064,0.4885,0.8542,0.4
323,57ce1196bacc25ca,91,9.1,0.173717,0.089143,8.9,5.676,0,0.1141,0.1859,0.086,0.0,0.1842,0.3098,0.6597,0.36
324,1917b222f8d0a668,91,9.1,0.40729,0.20612,0.6,5.955,0,0.5262,0.8323,1.0,0.0001,0.1967,0.2726,0.7673,0.32
325,984d7cf5b81d83e0,91,9.1,0.12148,0.091026,0.8,1000000.0,0,0.7231,0.1686,0.1272,0.0001,0.2,0.0,0.2236,0.2
326,67f884d982540cf7,91,9.1,0.323196,0.099949,1.9,2.808,0,0.0001,0.0012,0.0031,0.0,0.1261,0.6922,0.7558,0.56
327,48d048b36fa70de2,91,9.1,0.27488,0.217786,0.2,5.976,0,0.1133,0.1492,0.0431,0.0,0.2173,0.2698,0.8784,1.0
328,ab9213a26198bd26,91,9.1,0.199155,0.185745,2.7,21.048,0,0.4959,0.1098,0.1196,0.0,0.2069,0.0,0.6447,0.72
329,5c7e6e1b380fd48f,91,9.1,0.290945,0.213609,0.2,5.733,0,0.0646,0.1256,0.1364,0.0,0.2269,0.3022,0.8989,0.72
330,a61869ae9013a11,91,9.1,0.201961,0.198745,1.9,1000000.0,0,0.0007,0.0123,0.0313,0.0,0.638,0.0,0.4108,1.0
331,c822ce92a2394f31,91,9.1,0.335852,0.206804,2.9,5.382,0,0.4271,0.5098,1.0,0.0121,1.0,0.349,0.7438,0.88
332,1d0f18e6df81ea31,91,9.1,0.242758,0.112503,3.9,32.785,0,0.3488,0.2984,0.4726,0.0358,0.7107,0.0,0.8647,0.32
333,5c045849033a5efe,91,9.1,0.116197,0.028376,3.2,15.015,0,0.0001,0.001,0.0033,0.0,0.1042,0.0,0.6425,0.12
334,94e0cb51a8969a8e,91,9.1,0.349078,0.207551,3.5,1000000.0,0,0.5391,0.9507,1.0,0.0002,0.2712,0.0,0.6477,1.0
335,b2a426d4a64e5ca9,91,9.1,0.166625,0.08839,1.3,87.698,0,0.225,0.344,0.653,0.0128,0.3866,0.0,0.8322,0.36
336,36d69fec7674b067,91,9.1,0.197736,0.162042,0.4,100.809,0,0.6228,0.0965,0.0788,0.0003,0.236,0.0,0.6735,0.28
337,d48f619bc98de4fb,91,9.1,0.248215,0.182664,2.0,1000000.0,0,0.4797,0.2434,0.1392,0.0007,0.2839,0.0,0.8385,0.8
338,f8c9e30a8424f57f,91,9.1,0.124263,0.110816,2.0,1000000.0,0,1.0,0.1312,0.0783,0.0001,0.1718,0.0,0.0,0.2
339,2d9e1fa2ef1f31e0,91,9.1,0.442926,0.175987,1.4,4.614,0,0.254,0.2938,0.4675,0.0122,1.0,0.4515,0.7042,1.0
340,d19dd86fcec3d3d3,91,9.1,0.220536,0.197717,5.5,1000000.0,0,0.3631,0.2147,0.075,0.0,0.3358,0.0,0.8319,0.6
341,6addf15553bc5fde,91,9.1,0.249904,0.129232,8.5,5.47,0,0.7216,0.1999,0.0732,0.0001,0.2416,0.3373,0.4203,0.4
342,5f6b49e13a560626,91,9.1,0.06801,0.03357,8.6,1000000.0,0,0.0719,0.2032,0.0743,0.0,0.1645,0.0,0.0,0.32
343,4d786e27ba015c5,91,9.1,0.196596,0.170832,1.3,9.291,0,0.0695,0.173,0.1557,0.0026,0.2098,0.0,0.7432,0.8
344,18ae8d9616c01f46,91,9.1,0.147651,0.125764,3.3,7.944,0,0.5852,0.3946,0.1983,0.0,0.165,0.0074,0.5225,0.36
345,2fbc35b96cb84104,91,9.1,0.214204,0.140978,0.2,1000000.0,0,0.7193,0.2315,0.1814,0.0012,0.2377,0.0,0.425,0.92
346,11be030f0cd0b1f3,91,9.1,0.241603,0.218795,7.6,174.39,0,0.0934,0.1595,0.0855,0.0,0.709,0.0,0.8032,0.44
347,108b3c5870494c3f,91,9.1,0.375376,0.116031,1.0,2.02,0,0.0621,0.0854,0.187,0.0002,0.2474,0.7973,0.6788,0.92
348,7c1e237378848efb,91,9.1,0.23679,0.176,8.7,1000000.0,0,0.4249,0.2878,0.2178,0.0034,1.0,0.0,0.5628,1.0
349,23aa5db4a93a88b7,91,9.1,0.24751,0.183883,0.1,6.201,0,0.0639,0.1933,0.1129,0.0,0.164,0.2399,0.8844,0.64
350,287c7b17842844ae,91,9.1,0.228015,0.200599,0.2,40.527,0,0.4043,0.1961,0.2975,0.0,0.1804,0.0,0.7482,0.76
351,afad60cff0771867,91,9.1,0.184501,0.121315,4.7,6.268,0,0.5556,0.3572,0.1809,0.0002,0.3464,0.2309,0.0,0.84
352,fcf03314e2c303ac,91,9.1,0.157859,0.156551,8.9,1000000.0,0,0.0001,0.0016,0.0024,0.0,0.0212,0.0,0.8734,0.4
353,58fc1a44cbe4d0ea,91,9.1,0.243995,0.189534,5.2,6.613,0,0.1883,0.14,0.132,0.0001,0.1965,0.1849,0.8516,0.76
354,5b97a43c399d7159,91,9.1,0.385432,0.114555,0.7,1.695,6,0.0001,0.0009,0.0026,0.0,0.0958,0.8407,0.8503,0.64
355,e8c9994c31de4aee,91,9.1,0.283978,0.172267,1.9,3.057,0,0.5459,0.2626,0.1691,0.0005,0.2777,0.6591,0.563,0.52
356,afeb1d190fda6860,91,9.1,0.208858,0.184642,3.7,16.637,0,0.1837,0.1939,0.3012,0.0002,0.1797,0.0,0.8337,0.72
357,1b6cba4db8a89952,91,9.1,0.156388,0.079777,0.5,7.538,0,0.1466,0.1446,0.2164,0.0,0.247,0.0616,0.5825,0.28
